1.0333333333258018e+01	9.2027907738302406e-01	2.6790123456650181e+00	
1.0333333333260278e+01	9.2027907738284576e-01	2.6790123456632511e+00	
1.0333333333274862e+01	9.2027907738102432e-01	2.6790123456620125e+00	
1.0333333333287186e+01	9.2027907737951353e-01	2.6790123456601678e+00	
1.0333333333297579e+01	9.2027907737826886e-01	2.6790123456576858e+00	
1.0333333333306344e+01	9.2027907737725134e-01	2.6790123456545394e+00	
1.0333333333313735e+01	9.2027907737642656e-01	2.6790123456507104e+00	
1.0333333333319979e+01	9.2027907737576464e-01	2.6790123456462007e+00	
1.0333333333325269e+01	9.2027907737524040e-01	2.6790123456410480e+00	
1.0333333333329771e+01	9.2027907737483206e-01	2.6790123456353490e+00	
1.0333333333333622e+01	9.2027907737452119e-01	2.6790123456292885e+00	
1.0333333333336945e+01	9.2027907737429249e-01	2.6790123456231871e+00	
1.0333333333339832e+01	9.2027907737413406e-01	2.6790123456175525e+00	
1.0333333333342365e+01	9.2027907737403536e-01	2.6790123456131685e+00	
1.0333333333344600e+01	9.2027907737398906e-01	2.6790123456111998e+00	
1.0333333333346582e+01	9.2027907737398951e-01	2.6790123456133412e+00	
1.0333333333348332e+01	9.2027907737403480e-01	2.6790123456220103e+00	
1.0333333333349858e+01	9.2027907737412429e-01	2.6790123456406150e+00	
1.0333333333351137e+01	9.2027907737426196e-01	2.6790123456738932e+00	
1.0333333333352110e+01	9.2027907737445491e-01	2.6790123457283697e+00	
1.0333333333352682e+01	9.2027907737471759e-01	2.6790123458129540e+00	
1.0333333333352696e+01	9.2027907737507042e-01	2.6790123459397179e+00	
1.0333333333351913e+01	9.2027907737554615e-01	2.6790123461249089e+00	
1.0333333333349994e+01	9.2027907737619097e-01	2.6790123463902704e+00	
1.0333333333346443e+01	9.2027907737707149e-01	2.6790123467647313e+00	
1.0333333333340557e+01	9.2027907737828163e-01	2.6790123472865934e+00	
1.0333333333331364e+01	9.2027907737995218e-01	2.6790123480063426e+00	
1.0333333333317517e+01	9.2027907738226300e-01	2.6790123489902249e+00	
1.0333333333297190e+01	9.2027907738545933e-01	2.6790123503248213e+00	
1.0333333333267916e+01	9.2027907738987014e-01	2.6790123521228479e+00	
1.0333333333226443e+01	9.2027907739593240e-01	2.6790123545305087e+00	
1.0333333333168520e+01	9.2027907740421366e-01	2.6790123577367617e+00	
1.0333333333088712e+01	9.2027907741544146e-01	2.6790123619849844e+00	
1.0333333332980217e+01	9.2027907743052551e-01	2.6790123675875841e+00	
1.0333333332834737e+01	9.2027907745057613e-01	2.6790123749442407e+00	
1.0333333332642473e+01	9.2027907747690429e-01	2.6790123845646066e+00	
1.0333333332392298e+01	9.2027907751099802e-01	2.6790123970964195e+00	
1.0333333332072193e+01	9.2027907755446481e-01	2.6790124133601876e+00	
1.0333333331670085e+01	9.2027907760891958e-01	2.6790124343917840e+00	
1.0333333331175091e+01	9.2027907767581663e-01	2.6790124614944797e+00	
1.0333333330579281e+01	9.2027907775621431e-01	2.6790124963021711e+00	
1.0333333329879865e+01	9.2027907785048479e-01	2.6790125408557373e+00	
1.0333333329081650e+01	9.2027907795797992e-01	2.6790125976946229e+00	
1.0333333328199501e+01	9.2027907807670639e-01	2.6790126699658612e+00	
1.0333333327260316e+01	9.2027907820305854e-01	2.6790127615527077e+00	
1.0333333326303984e+01	9.2027907833169154e-01	2.6790128772249036e+00	
1.0333333325382707e+01	9.2027907845561097e-01	2.6790130228121161e+00	
1.0333333324558234e+01	9.2027907856654356e-01	2.6790132054012590e+00	
1.0333333323896781e+01	9.2027907865561875e-01	2.6790134335569724e+00	
1.0333333323461853e+01	9.2027907871432535e-01	2.6790137175622628e+00	
1.0333333323305808e+01	9.2027907873564485e-01	2.6790140696728750e+00	
1.0333333323461352e+01	9.2027907871518866e-01	2.6790145043738129e+00	
